"gene_id","feature_id","sample_id","annotation_source","function_category","pathway","ko_id","count","abundance"
"gene_047","ASV052","T01","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",76,0.0140819
"gene_047","ASV052","T02","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",111,0.02100681
"gene_047","ASV052","T03","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",62,0.01170032
"gene_047","ASV052","T04","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",56,0.0108907
"gene_047","ASV052","T05","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",84,0.01544402
"gene_047","ASV052","T06","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",63,0.01157025
"gene_047","ASV052","M01","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",66,0.0102278
"gene_047","ASV052","M02","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",66,0.0097981
"gene_047","ASV052","M03","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",78,0.01173992
"gene_047","ASV052","M04","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",72,0.01086628
"gene_047","ASV052","M05","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",67,0.01014537
"gene_047","ASV052","M06","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",68,0.01058201
"gene_047","ASV052","S01","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",59,0.00796221
"gene_047","ASV052","S02","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",65,0.00855714
"gene_047","ASV052","S03","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",55,0.00734312
"gene_047","ASV052","S04","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",66,0.00855809
"gene_047","ASV052","S05","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",78,0.01031746
"gene_047","ASV052","S06","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",74,0.00996767
"gene_048","ASV018","C01","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",185,0.0337222
"gene_048","ASV018","C02","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",166,0.03071799
"gene_048","ASV018","C03","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",144,0.02661246
"gene_048","ASV018","C04","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",135,0.02487104
"gene_048","ASV018","C05","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",159,0.02976971
"gene_048","ASV018","C06","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",164,0.0319439
"gene_048","ASV018","T01","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",111,0.02056698
"gene_048","ASV018","T02","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",102,0.01930356
"gene_048","ASV018","T03","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",112,0.02113606
"gene_048","ASV018","T04","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",84,0.01633606
"gene_048","ASV018","T05","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",89,0.0163633
"gene_048","ASV018","T06","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",72,0.01322314
"gene_048","ASV018","M01","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",99,0.0153417
"gene_048","ASV018","M02","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",63,0.00935273
"gene_048","ASV018","M03","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",80,0.01204094
"gene_048","ASV018","M04","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",72,0.01086628
"gene_048","ASV018","M05","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",77,0.0116596
"gene_048","ASV018","M06","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",72,0.01120448
"gene_048","ASV018","S01","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",109,0.01470985
"gene_048","ASV018","S02","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",116,0.0152712
"gene_048","ASV018","S03","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",91,0.01214953
"gene_048","ASV018","S04","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",106,0.01374481
"gene_048","ASV018","S05","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",95,0.01256614
"gene_048","ASV018","S06","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",71,0.00956358
"gene_049","ASV043","C01","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",29,0.00528618
"gene_049","ASV043","C02","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",14,0.00259067
"gene_049","ASV043","C03","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",22,0.00406579
"gene_049","ASV043","C04","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",14,0.00257922
"gene_049","ASV043","C05","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",24,0.00449354
"gene_049","ASV043","C06","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",22,0.00428516
"gene_049","ASV043","T01","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",15,0.00277932
"gene_049","ASV043","T02","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",18,0.00340651
"gene_049","ASV043","T03","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",29,0.00547273
"gene_049","ASV043","T04","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",18,0.00350058
"gene_049","ASV043","T05","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",28,0.00514801
"gene_049","ASV043","T06","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",23,0.00422406
"gene_049","ASV043","M01","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",21,0.0032543
"gene_049","ASV043","M02","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",10,0.00148456
"gene_049","ASV043","M03","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",30,0.00451535
"gene_049","ASV043","M04","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",27,0.00407486
"gene_049","ASV043","M05","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",20,0.00302847
"gene_049","ASV043","M06","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",15,0.00233427
"gene_049","ASV043","S01","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",23,0.00310391
"gene_049","ASV043","S02","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",31,0.0040811
"gene_049","ASV043","S03","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",23,0.00307076
"gene_049","ASV043","S04","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",19,0.00246369
"gene_049","ASV043","S05","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",20,0.0026455
"gene_049","ASV043","S06","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",24,0.00323276
"gene_050","ASV037","C01","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",59,0.01075465
"gene_050","ASV037","C02","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",48,0.00888231
"gene_050","ASV037","C03","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",39,0.00720754
"gene_050","ASV037","C04","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",62,0.01142225
"gene_050","ASV037","C05","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",50,0.00936154
"gene_050","ASV037","C06","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",40,0.0077912
"gene_050","ASV037","T01","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",46,0.00852325
"gene_050","ASV037","T02","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",46,0.00870553
"gene_050","ASV037","T03","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",51,0.00962446
"gene_050","ASV037","T04","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",37,0.00719564
"gene_050","ASV037","T05","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",55,0.01011215
"gene_050","ASV037","T06","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",52,0.00955005
"gene_050","ASV037","M01","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",66,0.0102278
"gene_050","ASV037","M02","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",47,0.00697743
"gene_050","ASV037","M03","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",50,0.00752559
"gene_050","ASV037","M04","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",43,0.00648959
"gene_050","ASV037","M05","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",68,0.01029679
"gene_050","ASV037","M06","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",47,0.00731404
"gene_050","ASV037","S01","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",52,0.00701754
"gene_050","ASV037","S02","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",41,0.00539758
"gene_050","ASV037","S03","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",47,0.00627503
"gene_050","ASV037","S04","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",65,0.00842842
"gene_050","ASV037","S05","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",70,0.00925926
"gene_050","ASV037","S06","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",66,0.00889009
"gene_051","ASV091","C01","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",21,0.00382793
"gene_051","ASV091","C02","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",21,0.00388601
"gene_051","ASV091","C03","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",18,0.00332656
"gene_051","ASV091","C04","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",27,0.00497421
"gene_051","ASV091","C05","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",16,0.00299569
"gene_051","ASV091","C06","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",15,0.0029217
"gene_051","ASV091","T01","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",28,0.00518807
"gene_051","ASV091","T02","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",29,0.00548827
"gene_051","ASV091","T03","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",24,0.00452916
"gene_051","ASV091","T04","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",34,0.00661221
"gene_051","ASV091","T05","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",21,0.003861
"gene_051","ASV091","T06","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",28,0.00514233
"gene_051","ASV091","M01","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",54,0.0083682
"gene_051","ASV091","M02","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",32,0.00475059
"gene_051","ASV091","M03","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",53,0.00797712
"gene_051","ASV091","M04","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",39,0.0058859
"gene_051","ASV091","M05","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",44,0.00666263
"gene_051","ASV091","M06","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",69,0.01073763
"gene_051","ASV091","S01","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",64,0.00863698
"gene_051","ASV091","S02","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",58,0.0076356
"gene_051","ASV091","S03","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",66,0.00881175
"gene_051","ASV091","S04","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",64,0.00829876
"gene_051","ASV091","S05","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",51,0.00674603
"gene_051","ASV091","S06","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",72,0.00969828
"gene_052","ASV019","C01","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",44,0.00802042
"gene_052","ASV019","C02","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",40,0.00740192
"gene_052","ASV019","C03","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",30,0.00554426
"gene_052","ASV019","C04","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",33,0.00607959
"gene_052","ASV019","C05","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",43,0.00805093
"gene_052","ASV019","C06","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",43,0.00837554
"gene_052","ASV019","T01","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",53,0.00982027
"gene_052","ASV019","T02","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",50,0.00946253
"gene_052","ASV019","T03","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",71,0.01339875
"gene_052","ASV019","T04","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",70,0.01361338
"gene_052","ASV019","T05","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",75,0.0137893
"gene_052","ASV019","T06","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",84,0.015427
"gene_052","ASV019","M01","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",81,0.0125523
"gene_052","ASV019","M02","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",115,0.01707245
"gene_052","ASV019","M03","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",98,0.01475015
"gene_052","ASV019","M04","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",86,0.01297917
"gene_052","ASV019","M05","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",108,0.01635373
"gene_052","ASV019","M06","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",62,0.0096483
"gene_052","ASV019","S01","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",141,0.01902834
"gene_052","ASV019","S02","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",99,0.01303318
"gene_052","ASV019","S03","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",107,0.01428571
"gene_052","ASV019","S04","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",116,0.01504149
"gene_052","ASV019","S05","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",95,0.01256614
"gene_052","ASV019","S06","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",140,0.01885776
"gene_053","ASV052","C01","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",136,0.02479038
"gene_053","ASV052","C02","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",100,0.01850481
"gene_053","ASV052","C03","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",134,0.02476437
"gene_053","ASV052","C04","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",133,0.02450258
"gene_053","ASV052","C05","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",117,0.02190601
"gene_053","ASV052","C06","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",113,0.02201013
"gene_053","ASV052","T01","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",82,0.01519363
"gene_053","ASV052","T02","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",62,0.01173354
"gene_053","ASV052","T03","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",78,0.01471976
"gene_053","ASV052","T04","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",63,0.01225204
"gene_053","ASV052","T05","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",79,0.01452473
"gene_053","ASV052","T06","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",81,0.01487603
"gene_053","ASV052","M01","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",89,0.01379203
